window_id,solution_id,event_index,window_end_time,problem_id,judge,duration_s,total_keys,key_summary,code_replay,keys_5s,text_keys_5s,modifier_keys_5s,clipboard_ops_5s,activity_type_5s,pause_count_5s,pause_total_5s,pause_p90_5s,backspace_5s,enter_5s,control_5s,row_changes_5s,column_changes_5s,keys_10s,text_keys_10s,modifier_keys_10s,clipboard_ops_10s,activity_type_10s,pause_count_10s,pause_total_10s,pause_p90_10s,backspace_10s,enter_10s,control_10s,row_changes_10s,column_changes_10s,keys_30s,text_keys_30s,modifier_keys_30s,clipboard_ops_30s,activity_type_30s,pause_count_30s,pause_total_30s,pause_p90_30s,backspace_30s,enter_30s,control_30s,row_changes_30s,column_changes_30s,keys_60s,text_keys_60s,modifier_keys_60s,clipboard_ops_60s,activity_type_60s,pause_count_60s,pause_total_60s,pause_p90_60s,backspace_60s,enter_60s,control_60s,row_changes_60s,column_changes_60s,keys_120s,text_keys_120s,modifier_keys_120s,clipboard_ops_120s,activity_type_120s,pause_count_120s,pause_total_120s,pause_p90_120s,backspace_120s,enter_120s,control_120s,row_changes_120s,column_changes_120s,current_idle_s,submitted_code
1328801-w005,1328801,334,2026-01-07T22:14:15.944900,2110,WA,394.9,371,"a -> f -> n -> Shift -> ( -> Shiftx20 -> "" -> Shiftx16 -> % -> d ->   -> Shift -> % -> s -> , -> Shift -> & -> n -> ; -> , -> a -> Shift -> ! -> = -> CapsLock -> E -> F -> CapsLock -> O -> Shift -> { -> Enter -> f -> o -> r -> Shift -> ( -> i -> n -> t ->   -> i -> = -> 0 -> ; -> j -> i -> Shift -> < -> n -> ; -> Shift -> + -> Shift -> + -> i -> Shift -> Enter -> { -> s -> c -> n -> f -> a -> Shift -> ( -> a -> Shift -> "" -> Shift -> % -> d -> , -> a -> [ -> i -> & -> Shift -> ; -> Enter -> f -> o -> r -> Shift -> ( -> i -> n -> t ->   -> i -> = -> j -> = -> 0 -> ; -> j -> Shift -> < -> n -> -","#include <stdio.h>
int main(
{
    int n; 0;
    int a[2048 ;
    while(scanf(""%d %s ,&n,a !=EOF {
        for(int i=0;i<n;i++ {
            scanf(""%d ,&[i   ;
            for(int j=0;j<n-i-1;j++ {
                int t;a[i ;
                if(a[i >a[i+1  {
                    t=a[ia;i+11;

                    a[i+1 =t;

                int k=n/2+1;

            printf(""%d\n ,a[k-1  ;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,1,1,0,0,低活动,0,0.0,0.0,0,1,0,0,0,36,28,8,0,持续输入,5,48.019,4.686,0,2,1,4,27,47.971,
1271708-w001,1271708,186,2026-01-05T16:22:47.963600,1158,TLE,1090.2,753,"Shiftx17 -> # ->   -> Shift -> s -> Shiftx9 -> < -> s -> t -> d -> i -> . -> h -> o -> > -> Shift -> Enterx2 -> i -> n -> t ->   -> m -> a -> i -> n -> Shiftx5 -> ( -> Shift -> { -> Enter -> /x2 -> Shift -> Enterx2 -> /x2 -> Shift -> z -> u -> i -> d -> Shiftx2 -> n -> t -> i ->   -> n -> ; -> Enter -> w -> h -> i -> l -> e -> Shift -> ( -> s -> c -> a -> n -> f -> Shiftx2 -> ( -> Shift -> "" -> % -> Shift -> d -> , -> Shift -> & -> m -> n -> =x2 -> 1 -> Shift -> { -> Enterx2 -> t -> y -> p -> e -> d -> e -> f ->   -> s -> t -> r -> u -> c -> t -> Shift -> { -> Enter -> ix2 -> n -> t ->   -> ax2 -> [ -> 1","#        <stdio.h>
typedef struct{
int iain( {
    int n;
    while(scanf(""%d ,&n ==1 {
        int a[n0000 ;
//zuid  for(int i=0;i<n;i++ {
            scanf(""%d",16,8,8,0,修饰键占多数,0,0.0,0.513,0,0,0,0,7,30,19,11,0,持续输入,0,0.0,0.69,0,1,0,1,18,53,41,12,0,持续输入,2,7.447,1.18,0,2,0,4,39,69,56,13,0,持续输入,5,33.28,1.399,0,3,0,6,54,115,94,21,0,持续输入,9,62.074,1.565,0,6,0,8,91,0.995,
1271708-w002,1271708,452,2026-01-05T16:25:58.744750,1158,TLE,1090.2,753,"Shiftx15 -> # -> i -> n -> l -> c -> u -> d -> e ->   -> Shiftx2 -> < -> s -> t -> d -> l -> i -> b -> . -> h -> Shift -> > -> Enterx2 -> i -> n -> t ->   -> c -> m -> p -> Shiftx4 -> ( -> Shift -> c -> o -> n -> s -> t ->   -> v -> o -> i -> d ->   -> Shiftx24 -> * -> a ->   -> , -> o -> c -> n -> s -> t ->   -> v -> o -> i -> d ->   -> Shiftx16 -> * -> b -> Shift -> { -> Enter -> i -> n -> r -> t ->   -> Shift -> * -> p -> a -> = -> ( -> Shift -> n -> t ->   -> i -> Shift -> * -> a -> ; -> Enter -> i -> n -> t ->   -> Shiftx6 -> * -> Shiftx3 -> p -> b -> = -> Shift -> ( -> i","#        <stdio.h>
#include <stdlib.h>
int iain( {
int cmp(const void a ,const void *b {
    int *pa=(int *da;&n ==1 {
    int *pb=(int *0b;
//zureturn pa-pb;=0;i<n;i++ {
            scanf(""%d ,&a[i  ;


        //







        qsort(a,n,sizeof(int ,cmp ;

        //jia=
        for(int i=0;i<n;i++",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,6,5,1,0,持续输入,0,0.0,0.509,0,0,0,0,5,34,29,5,0,持续输入,4,24.202,2.245,0,3,0,3,29,130,104,26,0,持续输入,9,42.256,1.451,0,7,0,8,103,22.952,
1271708-w003,1271708,475,2026-01-05T16:29:09.525900,1158,TLE,1090.2,753,"  -> Shiftx2 -> < -> s -> t -> d -> l -> i -> b -> . -> h -> Shift -> > -> Enterx2 -> i -> n -> t ->   -> c -> m -> p -> Shiftx4 -> ( -> Shift -> c -> o -> n -> s -> t ->   -> v -> o -> i -> d ->   -> Shiftx24 -> * -> a ->   -> , -> o -> c -> n -> s -> t ->   -> v -> o -> i -> d ->   -> Shiftx16 -> * -> b -> Shift -> { -> Enter -> i -> n -> r -> t ->   -> Shift -> * -> p -> a -> = -> ( -> Shift -> n -> t ->   -> i -> Shift -> * -> a -> ; -> Enter -> i -> n -> t ->   -> Shiftx6 -> * -> Shiftx3 -> p -> b -> = -> Shift -> ( -> i -> n -> t ->   -> Shiftx5 -> * -> b -> ; -> Enter -> r","#        <stdio.h>
#include <stdlib.h>
int iain( {
int cmp(const void a ,const void *b {
    int *pa=(int *da;&n ==1 {
    int *pb=(int *0b;
//zureturn pa-pb;=0;i<n;i++ {
            scanf(""%d ,&a[i  ;


        //







        qsort(a,n,sizeof(int ,cmp ;

        int count=n;//y
        for(int i=0;i<n;i++




//me",4,4,0,0,持续输入,0,0.0,1.894,0,0,0,0,3,16,16,0,0,持续输入,0,0.0,1.444,0,0,0,0,15,17,16,1,0,持续输入,1,8.831,1.891,0,0,0,1,16,23,21,2,0,持续输入,2,22.102,1.895,0,1,0,2,22,23,21,2,0,持续输入,2,22.102,1.895,0,1,0,2,22,0.864,
1271708-w004,1271708,626,2026-01-05T16:32:20.307050,1158,TLE,1090.2,753,"; -> Enter -> r -> e -> t -> r -> n -> u ->   -> p -> a -> - -> p -> b -> ; -> Enter -> q -> s -> o -> r -> t -> Shift -> ( -> a -> , -> n -> , -> s -> i -> z -> e -> o -> f -> Shift -> ( -> i -> n -> t -> , -> c -> m -> p -> ; -> Enterx2 -> /x2 -> j -> i -> a -> = -> Shiftx2 -> Enter -> f -> r -> o -> Shift -> ( -> i -> n -> t ->   -> i -> = -> 0 -> ; -> i -> Shift -> < -> n -> ; -> Shift -> i -> +x2 -> Enter -> /x2 -> m -> e -> Shiftx2 -> i -> n -> t ->   -> c -> o -> u -> t -> n -> = -> 0 -> ; -> /x2 -> n -> y -> Shift -> 0 -> 1 -> Enter -> Shift -> w -> i -> l","#        <stdio.h>
#include <stdlib.h>
int iain( {
int cmp(const void a ,const void *b {
    int *pa=(int *da;&n ==1 {
    int *pb=(int *0b;
//zureturn pa-pb;=0;i<n;i++ {
            scanf(""%d ,&a[i  ;


        //







        qsort(a,n,sizeof(int ,cmp ;
        int   count!=1 {
        int //pat=n;//y       1
        whilqsort(a,count,sizeof(int ,cmp ;
            //hebin
            a[0 =a[0 +a[1 ;
            a[1 =55555
            count--;
//me
        q",5,5,0,0,持续输入,0,0.0,0.974,0,1,0,0,4,6,5,1,0,持续输入,1,2.28,1.884,0,1,0,1,5,18,16,2,0,持续输入,3,19.779,3.366,0,3,0,5,16,23,21,2,0,持续输入,5,25.616,3.229,0,3,0,5,21,99,78,21,0,持续输入,12,75.578,2.38,0,6,0,8,81,1.484,
1271708-w005,1271708,701,2026-01-05T16:35:31.088200,1158,TLE,1090.2,753,"+ -> Enter -> /x2 -> m -> e -> Shiftx2 -> i -> n -> t ->   -> c -> o -> u -> t -> n -> = -> 0 -> ; -> /x2 -> n -> y -> Shift -> 0 -> 1 -> Enter -> Shift -> w -> i -> l -> e -> h -> Shift -> ( -> i -> c -> o -> n -> u -> t -> Shiftx13 -> ! -> Shiftx3 -> 1 -> = -> Shift -> { -> Enter -> /x2 -> p -> a -> Shiftx2 -> Enter -> q -> s -> o -> r -> t -> ( -> Shift -> a -> , -> c -> o -> u -> n -> t -> , -> s -> i -> z -> o -> f -> Shift -> e -> Shift -> ( -> i -> n -> t -> , -> c -> m -> p -> ; -> Enter -> /x2 -> Shiftx2 -> h -> e -> b -> i -> n -> Shift -> Enter -> Shift -> a -> 0 -> [ -> Shiftx8 -> +","#        <stdio.h>
#include <stdlib.h>
int iain( {
int cmp(const void a ,const void *b {
    int *pa=(int *da;&n ==1 {
    int *pb=(int *0b;
//zureturn pa-pb;=0;i<n;i++ {
            scanf(""%d ,&a[i  ;


        //







        qsort(a,n,sizeof(int ,cmp ;
        int energy=0;1 {
        int //pat=n;/1y       1
        whilqsort(a,count,sizeof(int ,cmp ;
            //hebin n
            a[0 =a[0 +a[1 ;
            a[1 =55555
            energy+=a[0 ;
//me
        q         =1

        printf(""%d\n ,energy ;

    return 0;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,2,2,0,0,持续输入,1,17.3,17.3,0,0,0,0,0,8,8,0,0,持续输入,5,56.866,15.003,0,0,0,3,6,31.588,
1171120-w001,1171120,138,2025-12-26T19:50:00.569200,1516,WA,533.9,303,"Shift -> # -> i -> n -> c -> u -> l -> d -> e -> Shift -> < -> s -> t -> i -> d -> o -> . -> h -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> n -> Shift -> i -> ( -> Enter -> Shift -> { -> Enter -> r -> e -> u -> t -> r -> n ->   -> ; -> 0 -> Enter -> i -> t ->   -> nx2 -> ; -> Enter -> w -> h -> i -> e -> l -> Shift -> < -> s -> ( -> c -> a -> n -> f -> Shiftx2 -> "" -> ( -> Shift -> % -> d -> , -> Shift -> & -> n -> Shift -> ! -> = -> CapsLock -> E -> O -> F -> CapsLock -> Enter -> Shift -> { -> Enter -> f -> o -> f -> rx2 -> Shift -> ( -> i -> n -> t ->   -> i -> = -> 1 -> ;","#include<stdio.h>
int main(
{
    int n; 0;
    while(scanf(""%d ,&n !=EOF
    {
        for(int i=1;i<n;i++
        {
 or         for(int m=i;m<",4,4,0,0,持续输入,0,0.0,1.404,0,0,0,0,3,16,15,1,0,持续输入,0,0.0,1.396,0,0,0,0,13,20,19,1,0,持续输入,1,2.328,1.472,0,1,0,2,17,55,48,7,0,持续输入,5,29.694,1.735,0,6,0,6,46,139,119,20,0,持续输入,7,49.78,1.241,0,11,0,12,120,0.345,
1171120-w002,1171120,193,2025-12-26T19:51:33.994000,1516,WA,533.9,303,"Shift -> # -> i -> n -> c -> u -> l -> d -> e -> Shift -> < -> s -> t -> i -> d -> o -> . -> h -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> n -> Shift -> i -> ( -> Enter -> Shift -> { -> Enter -> r -> e -> u -> t -> r -> n ->   -> ; -> 0 -> Enter -> i -> t ->   -> nx2 -> ; -> Enter -> w -> h -> i -> e -> l -> Shift -> < -> s -> ( -> c -> a -> n -> f -> Shiftx2 -> "" -> ( -> Shift -> % -> d -> , -> Shift -> & -> n -> Shift -> ! -> = -> CapsLock -> E -> O -> F -> CapsLock -> Enter -> Shift -> { -> Enter -> f -> o -> f -> rx2 -> Shift -> ( -> i -> n -> t ->   -> i -> = -> 1 -> ;","#include<stdio.h>
int main(
{
    int n; 0;
    while(scanf(""%d ,&n !=EOF
    {
        int x=0 i=1;i<n;i++
        {
 or         for(int m=i+1<n;=++
            {
                if(m*i/(m+i ==0
                {
                    x++;",8,8,0,0,持续输入,0,0.0,0.956,0,1,0,1,7,14,13,1,0,持续输入,0,0.0,1.775,0,1,0,2,11,34,27,7,0,持续输入,2,10.221,1.807,0,3,1,5,26,42,33,9,0,持续输入,6,28.147,2.791,0,3,1,6,32,75,60,15,0,持续输入,9,70.32,2.446,0,6,2,11,59,0.346,
1171120-w003,1171120,221,2025-12-26T19:53:07.418800,1516,WA,533.9,303,"Shift -> # -> i -> n -> c -> u -> l -> d -> e -> Shift -> < -> s -> t -> i -> d -> o -> . -> h -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> n -> Shift -> i -> ( -> Enter -> Shift -> { -> Enter -> r -> e -> u -> t -> r -> n ->   -> ; -> 0 -> Enter -> i -> t ->   -> nx2 -> ; -> Enter -> w -> h -> i -> e -> l -> Shift -> < -> s -> ( -> c -> a -> n -> f -> Shiftx2 -> "" -> ( -> Shift -> % -> d -> , -> Shift -> & -> n -> Shift -> ! -> = -> CapsLock -> E -> O -> F -> CapsLock -> Enter -> Shift -> { -> Enter -> f -> o -> f -> rx2 -> Shift -> ( -> i -> n -> t ->   -> i -> = -> 1 -> ;","#include<stdio.h>
int main(
{
    int n; 0;
    while(scanf(""%d ,&n !=EOF
    {
        int x=0;i=1;i<n;i++
        {
 or         for(int m=i+1<n;=++
            {
                if(m*i/(m+i ==0
                int a=
                    x++;




        printf(""%d ,x ;",7,7,0,0,持续输入,0,0.0,1.099,0,1,0,1,6,7,7,0,0,持续输入,0,0.0,1.099,0,1,0,1,6,7,7,0,0,持续输入,0,0.0,1.099,0,1,0,1,6,7,7,0,0,持续输入,0,0.0,1.099,0,1,0,1,6,59,48,11,0,持续输入,5,87.768,1.869,0,5,2,11,49,0.642,
1171120-w004,1171120,276,2025-12-26T19:54:40.843600,1516,WA,533.9,303,"n -> Shift -> i -> ( -> Enter -> Shift -> { -> Enter -> r -> e -> u -> t -> r -> n ->   -> ; -> 0 -> Enter -> i -> t ->   -> nx2 -> ; -> Enter -> w -> h -> i -> e -> l -> Shift -> < -> s -> ( -> c -> a -> n -> f -> Shiftx2 -> "" -> ( -> Shift -> % -> d -> , -> Shift -> & -> n -> Shift -> ! -> = -> CapsLock -> E -> O -> F -> CapsLock -> Enter -> Shift -> { -> Enter -> f -> o -> f -> rx2 -> Shift -> ( -> i -> n -> t ->   -> i -> = -> 1 -> ; -> i -> Shift -> < -> n -> ; -> i -> Shift -> +x2 -> Enter -> [ -> Shift -> Enter -> Shift -> { -> Enter -> f -> o -> r -> Enter -> f -> o -> r -> Shift -> ( -> i -> n -> t","#include<stdio.h>
int main(
{
    int n; 0;
    while(scanf(""%d ,&n !=EOF
    {
        int x=0;i=1;i<n;i++
        {
 or         for(int m=i+1<n;=++
            {
                if(m*i/(m+i ==0
                int a=m*i;
                int b=m+i;
                   a/b b



        printf(""%d ,x ;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,3,3,0,0,持续输入,1,2.197,2.007,0,0,0,0,2,29,25,4,0,持续输入,4,14.057,2.386,0,2,1,3,25,62,50,12,0,持续输入,8,41.557,2.197,0,4,2,9,50,27.186,
1171120-w005,1171120,278,2025-12-26T19:56:14.268400,1516,WA,533.9,303,"i -> ( -> Enter -> Shift -> { -> Enter -> r -> e -> u -> t -> r -> n ->   -> ; -> 0 -> Enter -> i -> t ->   -> nx2 -> ; -> Enter -> w -> h -> i -> e -> l -> Shift -> < -> s -> ( -> c -> a -> n -> f -> Shiftx2 -> "" -> ( -> Shift -> % -> d -> , -> Shift -> & -> n -> Shift -> ! -> = -> CapsLock -> E -> O -> F -> CapsLock -> Enter -> Shift -> { -> Enter -> f -> o -> f -> rx2 -> Shift -> ( -> i -> n -> t ->   -> i -> = -> 1 -> ; -> i -> Shift -> < -> n -> ; -> i -> Shift -> +x2 -> Enter -> [ -> Shift -> Enter -> Shift -> { -> Enter -> f -> o -> r -> Enter -> f -> o -> r -> Shift -> ( -> i -> n -> t ->   -> m","#include<stdio.h>
int main(
{
    int n; 0;
    while(scanf(""%d ,&n !=EOF
    {
        int x=0;i=1;i<n;i++
        {
 or         for(int m=i+1<n;=++
            {
                if(m*i/(m+i ==0
                int a=m*i;
                int b=m+i;
                   a/b b



        printf(""%d ,x ;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,2,0,2,0,修饰键占多数,0,0.0,0.003,0,0,1,0,0,92.086,
1395045-w001,1395045,44,2026-01-10T11:45:09.677800,1899,AC,249.6,249,Shift -> # -> Shift -> i -> n -> c -> l -> u -> d -> e -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> n -> t -> i ->   -> m -> a -> i -> n -> Shift -> ( -> Shift -> Enter -> { -> r -> e -> t -> u -> r -> n ->   -> 0 -> ; -> Enter,"#include<stdio.h>
int main( {
    return 0;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,40,36,4,0,持续输入,0,0.0,0.692,0,3,0,3,36,45,39,6,0,持续输入,1,18.613,0.718,0,3,0,3,39,45,39,6,0,持续输入,1,18.613,0.718,0,3,0,3,39,16.177,
1395045-w002,1395045,157,2026-01-10T11:45:53.364625,1899,AC,249.6,249,"Shift -> # -> Shift -> i -> n -> c -> l -> u -> d -> e -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> n -> t -> i ->   -> m -> a -> i -> n -> Shift -> ( -> Shift -> Enter -> { -> r -> e -> t -> u -> r -> n ->   -> 0 -> ; -> Enter -> i -> n -> t ->   -> x -> , -> y -> , -> n -> ; -> Enter -> w -> h -> i -> l -> e -> Shift -> ( -> a -> s -> c -> a -> n -> Shift -> f -> ( -> "" -> % -> d -> Shift -> ~ -> Shift -> $ -> Shift -> % -> d -> , -> Shiftx4 -> % -> d -> , -> Shiftx45 -> & -> Shiftx4 -> x -> , -> Shift -> & -> y -> , -> & -> Shift -> n -> Shift -> !","#include<stdio.h>
int main( {
    int x,y,n;
    while(scanf(""%d~%d,%d ,&x,&y,&n !=EOF {
",5,4,1,0,持续输入,0,0.0,0.723,0,1,0,0,3,16,12,4,0,持续输入,0,0.0,0.763,0,1,0,0,11,94,32,62,0,修饰键占多数,2,4.623,0.638,0,1,0,0,31,114,51,63,0,修饰键占多数,5,29.244,0.768,0,3,0,2,49,158,89,69,0,持续输入,6,47.857,0.751,0,5,0,5,88,3.706,
1395045-w003,1395045,180,2026-01-10T11:46:37.051449999,1899,AC,249.6,249,"Shift -> # -> Shift -> i -> n -> c -> l -> u -> d -> e -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> n -> t -> i ->   -> m -> a -> i -> n -> Shift -> ( -> Shift -> Enter -> { -> r -> e -> t -> u -> r -> n ->   -> 0 -> ; -> Enter -> i -> n -> t ->   -> x -> , -> y -> , -> n -> ; -> Enter -> w -> h -> i -> l -> e -> Shift -> ( -> a -> s -> c -> a -> n -> Shift -> f -> ( -> "" -> % -> d -> Shift -> ~ -> Shift -> $ -> Shift -> % -> d -> , -> Shiftx4 -> % -> d -> , -> Shiftx45 -> & -> Shiftx4 -> x -> , -> Shift -> & -> y -> , -> & -> Shift -> n -> Shift -> !","#include<stdio.h>
int main( {
    int x,y,n;
    while(scanf(""%d~%d,%d ,&x,&y,&n !=EOF {
        if(x<0  pr    (""No\n",9,4,5,0,修饰键占多数,0,0.0,0.962,0,0,0,0,4,15,9,6,0,持续输入,1,2.18,1.499,0,0,0,0,9,23,15,8,0,持续输入,2,4.302,1.897,0,0,0,0,15,94,32,62,0,修饰键占多数,3,35.462,0.887,0,1,0,1,32,180,104,76,0,持续输入,8,64.706,0.911,0,5,0,6,104,0.151,
1395045-w004,1395045,220,2026-01-10T11:47:20.738275,1899,AC,249.6,249,"Shift -> # -> Shift -> i -> n -> c -> l -> u -> d -> e -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> n -> t -> i ->   -> m -> a -> i -> n -> Shift -> ( -> Shift -> Enter -> { -> r -> e -> t -> u -> r -> n ->   -> 0 -> ; -> Enter -> i -> n -> t ->   -> x -> , -> y -> , -> n -> ; -> Enter -> w -> h -> i -> l -> e -> Shift -> ( -> a -> s -> c -> a -> n -> Shift -> f -> ( -> "" -> % -> d -> Shift -> ~ -> Shift -> $ -> Shift -> % -> d -> , -> Shiftx4 -> % -> d -> , -> Shiftx45 -> & -> Shiftx4 -> x -> , -> Shift -> & -> y -> , -> & -> Shift -> n -> Shift -> !","#include<stdio.h>
int main( {
    int x,y,n;
    while(scanf(""%d~%d,%d ,&x,&y,&n !=EOF {
        if(x<0  pr    (""No\n  ;
        else if(y>=n  print (""Yes\n  ;
        else",6,6,0,0,持续输入,0,0.0,0.776,0,1,0,1,5,14,13,1,0,持续输入,0,0.0,0.963,0,1,0,1,11,28,23,5,0,持续输入,1,6.157,1.727,0,1,0,1,21,63,49,14,0,持续输入,5,24.134,1.834,0,2,0,2,48,164,87,77,0,持续输入,9,62.044,1.432,0,3,0,3,85,2.43,
1395045-w005,1395045,236,2026-01-10T11:48:04.425100,1899,AC,249.6,249,"Shift -> # -> Shift -> i -> n -> c -> l -> u -> d -> e -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> n -> t -> i ->   -> m -> a -> i -> n -> Shift -> ( -> Shift -> Enter -> { -> r -> e -> t -> u -> r -> n ->   -> 0 -> ; -> Enter -> i -> n -> t ->   -> x -> , -> y -> , -> n -> ; -> Enter -> w -> h -> i -> l -> e -> Shift -> ( -> a -> s -> c -> a -> n -> Shift -> f -> ( -> "" -> % -> d -> Shift -> ~ -> Shift -> $ -> Shift -> % -> d -> , -> Shiftx4 -> % -> d -> , -> Shiftx45 -> & -> Shiftx4 -> x -> , -> Shift -> & -> y -> , -> & -> Shift -> n -> Shift -> !","#include<stdio.h>
int main( {
    int x,y,n;
    while(scanf(""%d~%d,%d ,&x,&y,&n !=EOF {
        if(x<0  pr    (""No\n  ;c
        else if(y>=n  vrint (""Yes\n  ;x
        else v",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,39,25,14,3,持续输入,2,8.005,1.724,0,1,11,5,23,79,54,25,3,持续输入,7,32.139,1.871,0,2,11,6,53,32.671,
1135851-w001,1135851,299,2025-12-24T08:43:50.049000,1117,AC,1179.2,972,"Shiftx9 -> # -> Enter -> i -> n ->   -> m -> i -> a -> n -> t -> a -> n -> i -> Shift -> ( -> Enter -> Shift -> { -> Enterx2 -> r -> e -> t -> u -> r -> n ->   -> 0 -> ; -> i -> t ->   -> n -> t -> l -> ; -> Enter -> w -> h -> i -> l -> e -> Shift -> ( -> s -> c -> a -> n -> f -> ( -> "" -> Shift -> % -> d -> t -> , -> d -> Shiftx8 -> & -> Shift -> t -> Shift -> ! -> = -> CapsLock -> E -> F -> CapsLock -> O -> Shift -> { -> Enterx2 -> i -> n -> t ->   -> m -> , -> n -> ; -> Enter -> s -> c -> a -> n -> f -> Shift -> ( -> "" -> % ->   -> d -> Shift -> % -> D -> d -> , -> Shift -> & -> m","#include<stdio.h
#nclude<string.h
int main(
{
    int t;
    while(scanf(""%d ,&t !=EOF
    {
        int m,n;
        scanf(""%d %d ,&m,&n ;
        char dna[51]5 ;
        for(int i=0;i<m;i++
        {
            for(int j=0;j<n;j++
            {
                scanf(""%c ,dna[i [j  ;


        int han_",12,11,1,0,持续输入,0,0.0,0.383,0,0,0,0,9,12,11,1,0,持续输入,0,0.0,0.383,0,0,0,0,9,18,17,1,0,持续输入,1,20.767,1.658,0,1,0,2,15,65,60,5,0,持续输入,3,32.031,1.182,0,3,0,5,58,66,61,5,0,持续输入,4,39.454,1.446,0,3,0,5,59,0.252,
1135851-w002,1135851,391,2025-12-24T08:47:16.408125,1117,AC,1179.2,972,"  -> m -> , -> n -> ; -> Enter -> s -> c -> a -> n -> f -> Shift -> ( -> "" -> % ->   -> d -> Shift -> % -> D -> d -> , -> Shift -> & -> m -> , -> Shift -> & -> n -> ; -> Enter -> c -> h -> a -> r ->   -> d -> n -> a -> [ -> 1 -> 0x2 -> 5 -> ; -> Enter -> f -> o -> r -> Shift -> ( -> i -> n -> t ->   -> i -> = -> 0 -> i -> ; -> Shift -> < -> m -> ; -> i -> +x2 -> Enter -> Shift -> { -> Enter -> s -> c -> a -> n -> f -> Shift -> ( -> % -> d -> "" -> , -> s -> 0x2 -> n -> s -> d -> n -> a -> ; -> Enter -> [ -> 5 -> 1 -> ] ->  x3 -> f -> o -> r ->   -> Shift -> (","#include<stdio.h
#nclude<string.h
int main(
{
    int t;
    while(scanf(""%d ,&t !=EOF
    {
        int m,n;
        scanf(""%d %d ,&m,&n ;
        char dna[51]5 ;
        for(int i=0;i<m;i++
        {
            for(int j=0;j<n;j++
            {
                scanf(""%c ,dna[i [j  ;


        int han_len[2000 ={0
        for(int i=0;i<m;i++
        {
            for(int k=0;k<m;k++
            {
                if(i!=k
                {
",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,5,4,1,0,持续输入,0,0.0,0.502,0,0,0,0,4,10,9,1,0,持续输入,2,21.943,6.669,0,0,0,0,9,28,23,5,0,持续输入,3,44.665,2.68,0,4,0,6,23,58,41,17,0,持续输入,4,46.944,1.337,0,4,1,6,42,5.07,
